MET1,MET2,MET3,MET4,MET5,MET6,IND_SR,COMM_VAL,ITQ,COLL_SHARE
0,0,1,0,0,0,36.46921241499074,71.56348069169924,1,0.09310727051625874
0,0,1,0,0,0,29.10547561704285,103.16053082888686,0,0.19014121223740757
1,0,0,0,0,0,50.27689726827901,83.14547704836704,1,0.09303365576737173
0,0,0,1,0,0,24.968973580228305,113.88946047592518,1,0.23657278923448055
0,0,1,0,0,0,51.17336977473279,65.78964025093512,0,0.14042498136601236
0,0,1,0,0,0,55.514906725798085,56.397806894224374,1,0.13668856591489897
0,0,0,0,1,0,49.73432884346056,41.79120524800214,1,0.2162484243061192
1,0,0,0,0,0,61.47327295485905,117.08181823302746,0,0.21864521680434593
0,1,0,0,0,0,48.334088701618946,42.81209999032264,1,0.18242289072793505
0,0,1,0,0,0,53.908482152984675,129.8752728776054,0,0.18287595451298821
0,0,0,0,1,0,50.020212372108915,91.99547576129959,1,0.2699310329947501
0,1,0,0,0,0,41.84411830697477,28.896977396840164,1,0.09199865644175118
1,0,0,0,0,0,62.98497737426839,139.10852449131542,0,0.1622364133018979
0,0,0,0,1,0,66.35231803718786,65.23790257859771,1,0.09033250652961097
0,0,0,0,1,0,57.08303996617444,33.85164952861234,1,0.15577761467756643
0,0,0,1,0,0,44.99493258386418,93.82717388196554,1,0.24170809151460995
0,0,1,0,0,0,62.278326869030195,95.0505057005677,1,0.10532056079283336
0,0,1,0,0,0,36.62303754639547,116.39044877858836,1,0.1641914010231695
0,0,0,0,0,1,41.66239233237909,91.10557425179226,0,0.2998565767985687
0,0,1,0,0,0,50.25399200476258,163.68933844749938,0,0.3417054998947774
1,0,0,0,0,0,39.06960578159135,157.25548491982573,0,0.23048982933584172
0,1,0,0,0,0,42.7659645396734,43.621652690318065,1,0.10320800550140637
0,0,0,0,1,0,40.288792286525904,78.35198075691171,1,0.23632527978150794
0,0,1,0,0,0,74.42421543395426,51.811937404043384,0,0.23609891507199215
0,0,0,0,1,0,46.85223253427209,94.8488500281372,0,0.36234181452833863
0,0,1,0,0,0,39.49519380100746,59.13858425685427,1,0.26059046506770167
0,0,0,0,1,0,66.74120351851187,71.33788533619823,0,0.27633203195351813
0,0,0,0,1,0,38.758217612255265,92.73761736684527,1,0.2812194047950503
0,0,0,0,1,0,58.432089870819446,61.44151129046363,0,0.34542989442969524
0,0,0,1,0,0,56.802234149535245,86.08917423724988,1,0.20642948200990377
0,0,1,0,0,0,46.210245633343014,95.03164763159654,0,0.25479739242595123
0,0,1,0,0,0,29.658832623434567,119.44801866178406,0,0.32363635329892737
0,0,1,0,0,0,69.25533587837988,70.47189115899695,1,0.1017449339073902
0,0,1,0,0,0,41.87469093759218,54.943621509413504,1,0.12168191264905748
0,0,1,0,0,0,37.33263703535298,50.18453747498618,1,0.2604774558231262
1,0,0,0,0,0,66.12671646101529,137.12946561106818,0,0.18387366720912865
0,0,0,1,0,0,48.25004064034083,104.89913091243233,1,0.2246290583904771
0,0,0,0,0,1,54.496093110871534,68.98838535126471,0,0.30638798746296053
0,0,1,0,0,0,59.13083826506956,186.56305866191036,0,0.3339634109384526
0,0,1,0,0,0,70.87076212677376,39.88618736281064,1,0.12306198361711357
0,0,0,0,0,1,44.07266283104778,132.93592094304975,1,0.26163949162445616
1,0,0,0,0,0,39.98062732908107,54.38359959799289,1,0.19890421814165063
0,0,1,0,0,0,81.6301625083518,117.26044861675271,1,0.11340507770528835
0,0,0,1,0,0,44.34751903364203,130.98417257798687,1,0.2820924998563642
0,0,0,0,1,0,36.127239200171594,83.86611700663478,1,0.29414331868983973
0,0,0,1,0,0,41.283851093471625,151.36433729254318,1,0.3101085169263596
0,1,0,0,0,0,40.5637413488862,62.59528923029193,1,0.08544067944553785
0,0,1,0,0,0,52.101723238506956,143.61796272720727,0,0.2955937842452091
0,0,0,0,1,0,28.926115047488963,62.42613807867098,1,0.16666830626908424
0,0,0,0,0,1,66.8675468394875,63.55988026607633,0,0.4065308661147552
0,0,0,0,1,0,42.48077054097069,164.81369583154057,0,0.29031092050589813
0,0,0,0,1,0,45.70871759474685,77.35278937776249,1,0.23762768190127667
0,0,0,1,0,0,51.2451213642338,145.6725490170844,1,0.2676902960075055
0,0,0,1,0,0,40.093627942379186,58.85635181243927,1,0.13785366744371538
1,0,0,0,0,0,57.342216195066754,97.81201585663038,0,0.2919270364636596
0,0,0,0,1,0,52.46209897522222,119.12142194251304,1,0.24833267183603086
0,0,0,0,1,0,52.47078076638175,51.72405371422383,1,0.20992702154246082
0,1,0,0,0,0,52.20291019824948,94.86481105195315,0,0.16344162762511885
0,0,0,1,0,0,55.557131611807264,151.9919982409269,0,0.2646527347969988
1,0,0,0,0,0,36.692526813755435,107.17063344192164,1,0.16652225553887948
0,0,1,0,0,0,28.31515658127735,17.6461691699291,0,0.28699445703604837
1,0,0,0,0,0,64.19527027228656,70.41185093698998,0,0.11964667937805844
0,0,0,1,0,0,46.6998087930788,66.15659566374535,1,0.18344056817211069
1,0,0,0,0,0,24.37224943612336,69.6690467438886,1,0.23509897221213855
1,0,0,0,0,0,54.50418617956829,129.52676311894197,0,0.29262913470386526
0,0,0,0,1,0,34.63946450178921,139.05704220647556,1,0.20110124827793532
0,0,1,0,0,0,77.3799408035605,141.73411786250588,0,0.1284726523310224
0,0,0,0,0,1,41.32491470185181,125.06004317482018,1,0.25814850346041746
0,0,0,0,1,0,45.82240273492229,103.78035321216346,1,0.3020459402744478
1,0,0,0,0,0,62.125093721724134,71.26714269491228,0,0.27352278997782864
1,0,0,0,0,0,37.19786037803573,73.05028831756844,1,0.1104582043710502
0,1,0,0,0,0,62.811739945357544,40.59887793621619,1,0.07715257146506052
1,0,0,0,0,0,67.45416975067215,101.23231133499642,1,0.13065892070765225
0,0,0,0,1,0,57.66734550084427,69.23128942822493,0,0.2491960628329032
1,0,0,0,0,0,57.98667346402788,92.5606578676018,0,0.21774997643748586
0,0,0,1,0,0,24.864926193821127,126.61909301860643,1,0.22236856221815038
0,0,1,0,0,0,49.858335618591134,167.46334695722516,1,0.1351808753711227
0,0,1,0,0,0,47.478730117218554,37.606379807494065,1,0.19136079643733567
1,0,0,0,0,0,68.7251367623222,50.900841861055504,1,0.18126578413824318
1,0,0,0,0,0,46.2549141473588,202.22837083700523,1,0.22479190459492854
0,1,0,0,0,0,41.11762481225224,109.16266612314863,1,0.20711008643960976
1,0,0,0,0,0,52.78570250780814,71.90282446147273,1,0.07795528238769177
1,0,0,0,0,0,47.241233698328436,98.03518292260753,1,0.14132997192518032
0,0,1,0,0,0,40.736979809941424,118.51921451626313,0,0.27628322497633057
0,0,0,1,0,0,48.78269918884706,64.77978340548937,0,0.3485502838158297
0,0,0,1,0,0,55.67633320138729,115.2077106916245,1,0.2308941245489592
0,1,0,0,0,0,49.989967497230914,98.44953851261619,1,0.16671264684713405
0,0,1,0,0,0,49.87071068297496,121.16854524534462,0,0.2143316711262117
0,0,0,1,0,0,55.43933155755276,159.2535811202399,0,0.25693029147984764
0,0,0,1,0,0,47.70874440095684,167.62632647773825,0,0.24659397406562836
0,0,1,0,0,0,53.67123870782837,91.26080715500017,0,0.2007302707342237
0,0,1,0,0,0,43.92003177796898,126.57913160476343,1,0.14570631985215107
1,0,0,0,0,0,62.214441275243615,136.9790848059513,0,0.29595509398932585
1,0,0,0,0,0,43.51468544792109,96.46388835463983,1,0.09255935024101132
1,0,0,0,0,0,44.14491536312391,72.99793942845912,1,0.17056475121650794
0,0,0,0,0,1,65.86533569718817,77.9339079048707,0,0.3990897486914667
0,0,1,0,0,0,51.21899614151474,72.42465830077431,1,0.16481679984566586
1,0,0,0,0,0,61.503787033876364,131.29635439272644,0,0.15677173514672735
1,0,0,0,0,0,53.13668318282936,69.12796355603042,1,0.1468180347781199
1,0,0,0,0,0,54.70289921070207,114.99072334104335,0,0.14773248874285963
0,0,0,0,1,0,71.98923413860399,110.60842195600793,0,0.3116130911202955
0,0,1,0,0,0,38.47240667250995,95.2193951330951,1,0.17146247203103296
0,1,0,0,0,0,57.81554376889547,87.26173056215599,0,0.15452724594551798
0,0,0,0,0,1,64.82050429142701,28.670523744684573,1,0.28938039542321914
0,0,1,0,0,0,44.8259575082058,319.2075631670655,0,0.3926449376013558
0,0,0,0,1,0,55.21582732833675,76.80508336190046,1,0.2166975365465157
0,0,0,1,0,0,44.42960789277763,63.92637296795506,0,0.3441045396142546
0,0,1,0,0,0,43.533188343914944,53.22510836978326,1,0.2324903957874287
1,0,0,0,0,0,52.420383638609316,238.9903046294785,0,0.3591883088035339
0,0,0,0,1,0,62.44704022804294,104.68212322016265,0,0.2379491431179403
0,1,0,0,0,0,30.166023886490102,162.50376441511867,1,0.16569267313567174
0,0,1,0,0,0,68.01233974565865,85.05772371042477,1,0.11991538018202497
1,0,0,0,0,0,70.44283896959651,43.7118639006605,1,0.1580297256308565
1,0,0,0,0,0,30.297103875080484,76.52404146599639,1,0.17329458168776596
0,0,1,0,0,0,30.014180699402644,50.66790013394063,1,0.20684946788709327
0,0,0,0,1,0,49.37341825574437,109.5846771739669,1,0.1520217938709604
1,0,0,0,0,0,65.91411909160203,65.14997925234022,0,0.18013410880017106
0,0,0,0,1,0,47.60806200804086,92.53564248589743,1,0.2701751569183676
0,0,0,1,0,0,53.66804928407357,61.834654652261555,1,0.27337001827249274
0,0,0,0,1,0,37.43953138305315,109.50121151970666,1,0.2118206850748769
0,0,0,0,1,0,50.24000197965609,62.7053685320461,1,0.256265763902064
0,0,1,0,0,0,59.452897985421025,102.14381883324015,0,0.16607447109958612
0,0,1,0,0,0,62.09759881761687,106.26904034331291,0,0.2552565282491983
0,0,1,0,0,0,67.46372982189914,122.89303462608318,0,0.23280370283852314
0,1,0,0,0,0,65.35281509017085,81.63406814894046,1,0.1633084894573727
0,1,0,0,0,0,48.942239950437546,61.567310454551134,1,0.048117666339831194
0,0,1,0,0,0,42.91306713630349,136.7956223161083,1,0.1897378061284878
1,0,0,0,0,0,60.8260029850761,119.509876328954,1,0.18975875183695545
1,0,0,0,0,0,62.736179958089565,110.65845569711465,1,0.24336263773626296
0,0,0,0,0,1,73.44975812384048,110.84667367368272,0,0.27359917118957394
0,0,1,0,0,0,34.540250399538365,123.91173207599827,1,0.1291459503121006
1,0,0,0,0,0,40.133066306374424,68.82091901671438,1,0.1739744468344021
0,0,0,0,0,1,56.701167523277896,51.710781672374075,1,0.21862844704143922
0,0,0,0,0,1,55.295786088365176,226.49429218072765,0,0.44711891040952234
0,0,1,0,0,0,59.73522397038678,71.85206065289233,1,0.16713945724315638
0,0,0,1,0,0,45.27837757253915,36.45434534031096,1,0.207955432186268
0,0,0,0,0,1,49.31728277204546,104.52433888154259,1,0.20547911519192127
0,0,0,1,0,0,43.50714168767173,71.61943671589805,1,0.16992030022115417
0,0,0,0,1,0,48.77298644673543,105.66760681794119,0,0.27001026636566106
0,0,0,0,1,0,45.791825624005696,106.9067988721214,1,0.18884553084612346
0,0,1,0,0,0,51.69062686210671,50.13069978762605,1,0.21630621546238715
1,0,0,0,0,0,56.65406614115132,197.19157091633855,0,0.294836906611533
0,1,0,0,0,0,33.408121130317625,73.31249069361924,0,0.2594497917469574
0,0,1,0,0,0,48.581987918456036,38.34896787049916,1,0.15199026564496193
0,0,1,0,0,0,47.391976004407695,55.66150649900028,1,0.15215044563190944
1,0,0,0,0,0,48.41708125501034,91.40646985198286,1,0.1692364257595434
0,0,0,1,0,0,66.76550638963764,102.05509121377406,0,0.28995975401853563
0,0,0,0,0,1,70.77838832101942,215.43131310422427,0,0.28066714711110546
0,0,1,0,0,0,36.75813995247639,99.75096880236384,1,0.2228557069847559
1,0,0,0,0,0,60.19155350419564,101.78937880461018,1,0.12822425223984102
0,0,1,0,0,0,64.68242454303187,135.0112305033417,0,0.19157196090031936
0,0,1,0,0,0,40.51771069178582,57.7125980733051,1,0.21789099701209172
0,0,1,0,0,0,43.96811998471767,45.75330364016425,1,0.20311823472792248
0,0,0,1,0,0,46.389360459609385,44.87230800229725,1,0.12094739307054464
0,0,1,0,0,0,44.763499200398456,68.65680107304256,1,0.14485554497403558
0,0,0,0,1,0,56.727732961165636,90.30724502381912,0,0.21031625669666432
1,0,0,0,0,0,54.835887686303955,101.74980100260497,1,0.12378254836893503
0,0,0,0,0,1,39.452265595905885,380.78985124365136,0,0.43095039055708756
0,0,0,0,1,0,27.525824524677407,179.35566637349405,1,0.2936031895769374
1,0,0,0,0,0,69.71548466968662,106.14013949495232,0,0.2529455611435487
0,1,0,0,0,0,40.83606872179765,29.18582118611242,1,0.09560353354992918
1,0,0,0,0,0,43.89529157367698,123.77288989311417,0,0.3112408405677229
0,0,1,0,0,0,60.0604675856863,111.53021672846018,0,0.14253183893646773
0,0,1,0,0,0,58.3033316474749,153.81021208974965,0,0.17188239146907575
0,0,0,0,1,0,49.51678938251589,116.86855100947847,1,0.23911937694007346
0,1,0,0,0,0,33.20884084490372,63.15659732330427,1,0.09510755545055438
0,1,0,0,0,0,42.17857345228145,52.473694079035944,1,0.11965497940716804
0,0,0,0,1,0,54.46899740580973,59.890352951946454,1,0.19900458863630624
0,0,0,0,0,1,46.36327091995708,107.82317472366877,1,0.284624213426897
0,0,0,0,0,1,76.63833043743493,146.3849262173395,0,0.2920588272786775
1,0,0,0,0,0,52.17706156725045,126.38138476714099,0,0.24109066461811385
1,0,0,0,0,0,50.893617457795614,156.0219149319495,0,0.21462233242875556
0,0,0,0,1,0,26.54135770886652,74.02265072134561,1,0.2718393716777547
0,0,0,0,1,0,47.93903121874924,128.24725971959256,1,0.21584349874365416
0,1,0,0,0,0,32.26199209729416,122.83723062533015,1,0.09400596737033645
0,0,0,1,0,0,48.783158644983274,176.96059871065287,0,0.23642846435069184
1,0,0,0,0,0,49.91250016979656,179.7484908927122,0,0.3397261295861687
0,0,1,0,0,0,42.40408003113997,131.79970953567317,1,0.14236516156638465
0,0,1,0,0,0,61.8983325191021,38.49120350511872,1,0.1739485787157663
0,0,0,0,0,1,51.61008274397124,86.7020467507624,1,0.18665135128539478
1,0,0,0,0,0,46.77151893654353,52.466913761683294,1,0.14004426856071053
1,0,0,0,0,0,50.75205266751701,116.8432778161937,0,0.1972983488280025
0,1,0,0,0,0,55.09572788364766,91.11382442988645,1,0.18245388866962153
0,0,1,0,0,0,55.7120591488949,21.717996783552632,1,0.13424955605616298
0,0,0,0,1,0,54.85260889239429,61.162940656026315,1,0.15408868405213738
0,0,1,0,0,0,60.87538304731002,34.89590456336347,1,0.19821948897859348
0,0,0,1,0,0,73.15661832821799,208.20251015929668,0,0.22394311655951726
0,0,1,0,0,0,42.31169383556223,54.75555513594004,1,0.11237561890011756
0,0,1,0,0,0,55.74126591000199,134.1597444392025,0,0.20702366985537698
0,0,1,0,0,0,61.740720105988935,88.47522882813045,1,0.2155825852539345
1,0,0,0,0,0,59.629230371718556,128.48909845930652,0,0.30195386268843505
0,0,1,0,0,0,42.31381764546114,44.05320579918783,0,0.287549360045431
0,0,0,0,1,0,53.19196272710426,105.3840023559183,0,0.22253487024219978
0,0,0,0,0,1,67.56722249938943,158.98101891738912,0,0.3759532906700476
1,0,0,0,0,0,56.24198151559464,252.73837035698267,0,0.2993492783544929
0,0,1,0,0,0,42.35941655284825,168.98807772364634,1,0.1460639141285013
0,0,1,0,0,0,63.19914986087055,81.32271507361352,1,0.09602022964562706
0,0,1,0,0,0,46.097113077105135,90.46975081297316,1,0.1273485862143938
0,0,0,0,1,0,45.12870077640784,79.4506344877854,1,0.216674371639379
0,0,1,0,0,0,61.242621219142336,140.03843015857254,1,0.1881572491757014
0,0,1,0,0,0,43.00825587278166,154.31768309495126,0,0.2665040493482224
0,0,1,0,0,0,28.116633051087582,112.43177290540089,1,0.2384331147300375
0,1,0,0,0,0,55.09538171772921,88.95677474508524,0,0.22028694326978435
0,0,1,0,0,0,46.164063792241876,128.2103544162019,0,0.24038630198697353
0,0,0,0,1,0,44.785293360931924,102.58424185330598,1,0.19266672198492982
0,0,0,0,0,1,85.37772658668813,113.61500247387153,0,0.36300058788869516
0,0,1,0,0,0,51.13586109060123,93.30323666864646,1,0.2506395486653381
0,0,0,0,1,0,65.71237962202746,78.48380450347827,0,0.23076017524819725
1,0,0,0,0,0,71.11474046766453,68.13713726596592,0,0.16243486871303628
0,0,1,0,0,0,42.859522495291806,60.46842893492827,1,0.22236173530343303
0,0,1,0,0,0,52.88627739892182,91.57876411902394,1,0.16353130188112927
0,0,1,0,0,0,26.577901569796435,101.94253031650703,1,0.21252822073665753
1,0,0,0,0,0,56.84922976071929,88.26377577766107,1,0.07121191985447135
0,0,0,1,0,0,12.63476080776534,64.96166427443941,1,0.31467775298890777
0,0,0,0,1,0,38.46663248036849,145.17891245632194,0,0.3832733664433571
0,1,0,0,0,0,53.62382693197753,68.96164885938245,1,0.16497529048949766
0,1,0,0,0,0,40.32039114500867,58.06152196412011,1,0.1292985721813983
0,0,0,0,1,0,52.91863462991555,155.58476639397875,1,0.21883466481216962
0,1,0,0,0,0,45.479814452524245,46.12814529335071,1,0.1807911124264676
0,0,1,0,0,0,54.39569036423456,61.609349818789916,0,0.20368577038179062
1,0,0,0,0,0,42.34287745587104,199.6738463757052,1,0.19309860698021122
1,0,0,0,0,0,64.7960991838212,53.891157763037,0,0.2596065433800349
1,0,0,0,0,0,39.3598426077527,92.20455537925643,1,0.05776230803740014
0,1,0,0,0,0,62.000758594236856,132.24969167586823,1,0.15958047127770253
0,0,0,0,1,0,43.89722720621647,71.88906109749276,1,0.20402071961189722
0,0,1,0,0,0,63.249547712522016,51.606828195057815,1,0.12232127408787036
0,0,0,0,1,0,54.72652786836301,116.38972836838536,0,0.3913919606809633
1,0,0,0,0,0,73.16671272678195,50.093874867608136,1,0.1806821473190447
0,0,0,0,1,0,32.6920203698156,114.56450374936111,1,0.31760129111269836
1,0,0,0,0,0,45.02414238694601,188.68103334575633,1,0.1676666044053487
0,0,1,0,0,0,35.86705877924371,95.74028395513918,1,0.14319978857343169
1,0,0,0,0,0,48.048919033584134,67.73122250880293,1,0.1792486635535547
0,0,0,1,0,0,29.82937565151948,53.23561116203737,1,0.2690657587157581
0,0,0,0,0,1,34.03394613568536,91.64443500124662,1,0.23897534844415338
0,1,0,0,0,0,29.728120109777382,72.04828609687755,1,0.18867937099076365
0,0,0,0,0,1,54.759871664403825,113.89025883643023,0,0.3514187403840608
0,0,0,0,1,0,68.47957722517832,125.2506557131074,0,0.3605239386625989
0,0,1,0,0,0,63.57719453089833,77.00492191752436,1,0.13340893862570777
0,0,1,0,0,0,57.09451172244493,134.58422502929136,0,0.3159466920898075
0,1,0,0,0,0,50.175146489667966,104.60851283306069,0,0.18784760359150218
0,0,0,1,0,0,50.165859231978715,119.19651935396072,0,0.3331251177282345
0,1,0,0,0,0,48.87865959987701,213.78818715537304,0,0.2838357375783058
1,0,0,0,0,0,54.667692514516254,53.32868834364584,1,0.17900612461340648
0,0,0,0,1,0,73.76810564266404,186.8540756532962,0,0.3964966547731974
0,0,0,1,0,0,50.74775054434683,101.91113164048616,0,0.18679967600002964
0,0,0,1,0,0,40.870713960768164,76.30534896621755,1,0.20279099403841438
0,0,0,0,1,0,48.09961570034703,124.26078231597124,1,0.31091216267343996
1,0,0,0,0,0,67.90062550713516,50.49678305205087,1,0.07650228687025576
0,0,0,0,1,0,30.853195126738104,90.7818496688607,0,0.39321208421014636
0,0,1,0,0,0,46.20430189432024,197.0764456294703,0,0.2322195590472671
0,1,0,0,0,0,43.907175643040986,62.110963551968226,1,0.07230761472747818
0,0,0,0,1,0,38.66406249522165,39.697932596029254,1,0.23193082514807922
0,0,0,0,1,0,27.917092848981618,153.7821796414465,1,0.35099759824376964
1,0,0,0,0,0,38.7277528287451,45.46394189428277,1,0.18664596120162996
0,0,1,0,0,0,66.11868690444015,80.54550811856457,0,0.1256907579285375
0,0,0,0,1,0,70.4486320871787,81.20464443492368,0,0.3188198637153765
0,0,1,0,0,0,63.470632091776395,238.07143540418778,0,0.2715034722216524
0,0,0,0,0,1,52.02196875594963,232.91410918708652,0,0.3430403760870362
0,1,0,0,0,0,73.30725803508304,141.55447529347236,0,0.11745158943327773
0,1,0,0,0,0,54.52189865854232,106.88721505426844,1,0.10333799659764933
0,0,0,0,1,0,54.85964189941983,116.32736781216535,1,0.1885418338671575
0,0,1,0,0,0,46.5359621439232,53.53102080531716,1,0.0690916282957368
0,0,1,0,0,0,55.889183944555285,139.72257308529836,0,0.2650091721682407
0,0,0,1,0,0,50.35950973179543,123.09242923674837,0,0.20450892512234903
0,0,1,0,0,0,47.96042167974936,86.6222094507028,0,0.2866808051187401
0,0,1,0,0,0,51.7319116044873,49.18588878004273,1,0.07596130630294895
1,0,0,0,0,0,64.69134064949012,138.19832999967164,1,0.19481672719945342
0,0,1,0,0,0,82.55140095649982,138.02128072654742,0,0.29731279761959273
0,0,0,0,1,0,30.555571731392657,88.53965299158448,1,0.1953134077062889
0,0,1,0,0,0,75.3566704840108,123.27655981894465,0,0.2408905102716803
0,0,1,0,0,0,75.54449951779631,127.5621550853259,0,0.18784519127185614
0,0,1,0,0,0,56.08518142874024,113.67887506872125,1,0.18007287376929124
1,0,0,0,0,0,60.11849355630798,107.90705802951268,0,0.1680755733988991
0,0,0,0,0,1,75.5502075870457,109.99340600136884,0,0.2312676375214963
0,0,0,0,0,1,66.99663254276365,42.01945581641303,0,0.2983278531619726
0,0,1,0,0,0,47.929044190039924,90.72740498063791,1,0.1315080989184824
0,0,1,0,0,0,54.981144948857164,75.90495210606947,0,0.1757035845784225
0,0,0,0,1,0,63.89358693576518,101.15229670506551,0,0.32465103024298847
0,0,1,0,0,0,42.65936549125636,69.87135693796577,1,0.0690182849557909
0,0,1,0,0,0,67.63097707447702,87.15560506977654,0,0.23739362209385845
1,0,0,0,0,0,57.76637012761563,42.34854774579592,1,0.20578877506509594
0,0,1,0,0,0,44.322883421413344,127.81913343498465,1,0.18929745958736463
0,0,0,0,0,1,34.352847919646976,140.19563087400644,0,0.4304117895724219
0,0,1,0,0,0,54.079393809605634,45.398620928575106,0,0.2841962377771289
0,0,1,0,0,0,54.97558297197125,92.92830018432619,1,0.14411024259087102
